LAKE CODE (MIDAS),LAKE NAME,TOWN(S),STATION,YEAR,MIN_SEC,MIN_SEC_BOTTOM?,MEAN_SEC,MEAN_SEC_BOTTOM?,MAX_SEC,MAX_SEC_BOTTOM?,NUM_MONTHS_SECCHI,MIN_COL,MEAN_COL,MAX_COL,MIN_CHLA,MEAN_CHLA,MAX_CHLA,PH,ALKALINITY,CONDUCTIVITY,TPHOS_EC,TPHOS_SG,TPHOS_BG,TPHOS_PG,TSI_SEC,TSI_CHL,TSI_TPEC,TSI_TPPG
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2000,2.9,,3.2,,3.8,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2001,4.1,,5.8,,6.4,,6,,,,,,,,,,,,,,41,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2002,3.8,,5.3,,6.3,,6,,,,,,,,,,,,,,45,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2003,4.3,,6,,6.5,,6,,,,,,,,,,,,,,39,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2004,4,,4.7,,6.1,,5,,,,,,,,,,,,,,52,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2005,4.4,,5.2,,5.7,,5,,,,,,,,,,,,,,46,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2006,3.8,,3.9,,3.9,,2,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",5,2008,5.3,,5.9,,6.7,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1992,3.9,,5.2,,6.6,,5,,,,,,,,,,,,,,46,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1993,3.8,,4.6,,5.5,,5,,,,,,,,,,,,,,53,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1994,3.5,,4.4,,5.4,,5,,,,,,,,,,,,,,55,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1995,4.5,,4.7,,4.9,,1,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1996,3.6,,4.2,,4.4,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1997,4.2,,4.7,,4.8,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1998,4.2,,4.8,,5.8,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,1999,5.4,,5.9,,6.3,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,2000,3.7,,4,,4.1,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,2001,4.9,,6.3,,7.4,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,2002,4.1,,4.7,,5.5,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,2003,5.1,,6,,6.9,,2,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",6,2005,4.4,,5.5,,6.7,,2,,,,1.4,2.6,3.5,7.19,8.2,30,,,5,6,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1992,1.2,,2.6,,3.9,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1995,3.8,,4.2,,4.5,,2,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1996,3.6,,4.1,,4.5,,6,,,,,,,,,,,,,,59,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1997,3,,3.4,,3.8,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1998,4,,4.5,,5.2,,5,,,,,,,,,,,,,,54,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,1999,3.8,,4.1,,4.3,,6,,,,,,,,,,,,,,59,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2000,4.5,,5.3,,5.9,,6,,,,,,,,,,,,,,45,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2001,5.6,,6,,6.3,,5,,,,,,,,,,,,,,39,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2002,5.5,,6.2,,6.5,,6,,,,,,,,,,,,,,37,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2003,5.9,,6.2,,6.4,,6,,,,,,,,,,,,,,37,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2004,5.7,,6,,6.2,,6,,,,,,,,,,,,,,39,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2005,4.2,,5.4,,5.8,,6,,,,1.6,3.4,5.1,7.07,6,24,,,6,6,44,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2006,5.7,,5.8,,6,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2008,5.5,,6.2,,7.7,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2009,4.4,,5.2,,6.3,,3,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2010,4.6,,5.4,,6,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2011,5,,5.3,,5.9,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2013,4.1,,5.1,,6.3,,5,,,,,,,,,,,,,,47,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",7,2014,4.6,,5.2,,6.7,,4,,,,,,,,,,,,,,,,,
0121,Spednik Lake,"Vanceboro, Forest Twp, Forest City Twp, T11 R3 NBP",8,2005,4.7,,5.2,,5.7,,2,,,,2.7,3.3,4.2,7.14,7.3,26,,,9,7,,,,
0133,Lone Pond,Waterboro,1,1981,4.6,,4.6,,4.6,,1,,,,3.6,3.6,3.6,,,,14,,17,,,,,
0135,Tomah Lake,Forest Twp,1,1974,8.5,,8.5,,8.5,,1,,,,1.3,1.3,1.3,6.4,4,20,,,,,,,,
0135,Tomah Lake,Forest Twp,1,1975,8.7,,8.7,,8.7,,1,,,,1.9,1.9,1.9,6.35,4,13,,9,,,,,,
0135,Tomah Lake,Forest Twp,1,1976,8.5,,8.5,,8.5,,1,,,,3.2,3.2,3.2,5.78,3.5,19,12,,,,,,,
0135,Tomah Lake,Forest Twp,1,1986,5.5,,5.5,,5.5,,1,,,,5,5,5,6.1,4,17,7,,4,4,,,,
0135,Tomah Lake,Forest Twp,1,1996,9.1,,9.1,,9.1,,1,,,,1.3,1.3,1.3,,4.5,19,17,,12,,,,,
0148,Little Enchanted Pond,Upper Enchanted Twp,1,1979,6.5,,6.5,,6.5,,1,,,,,,,,,,,,,,,,,
0150,Enchanted Pond,Upper Enchanted Twp,1,1986,10.8,,10.8,,10.8,,1,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2001,1.6,,2.1,,2.7,,5,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2002,2.2,,2.9,,3.4,,5,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2003,3.3,,3.7,,4,,6,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2004,2.7,,3.4,,3.8,,4,60,60,60,4.2,4.2,4.2,,8,24,13,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2005,2.9,,3.2,,3.6,,5,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2006,2.9,,3.4,,3.7,,4,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2007,2.9,,3.4,,4,,2,,,,,,,,,,,,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2008,2.8,,2.8,,2.8,,1,94,94,94,,,,6.67,5.6,21,,14,,,,,,
0152,Grace Pond,Upper Enchanted Twp,1,2009,3.3,,3.5,,3.7,,3,,,,,,,,,,,,,,,,,
0155,Milton Pond,Lebanon,1,1983,3.5,,3.9,,4.5,,3,,,,,,,,,,,,,,,,,
0155,Milton Pond,Lebanon,1,1985,7.7,,7.7,,7.7,,1,,,,,,,6.9,7,54,5,,9,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,1978,4.1,,4.1,,4.1,,1,,,,2.2,2.2,2.2,6.8,7,30,9,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,1997,3.9,*,4.2,*,4.4,*,1,,,,2.5,2.5,2.5,6.91,7,42,10,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2000,4.4,*,4.4,*,4.4,*,1,,,,4.1,4.1,4.1,,9,42,10,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2007,4.2,*,4.6,*,4.7,,5,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2008,4.3,*,4.7,*,4.8,*,4,17,17,17,,,,6.95,5.6,42,,6,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2009,4.5,*,4.7,*,4.8,*,5,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2010,4.5,*,4.6,*,4.9,*,4,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2011,4.6,*,4.7,*,4.7,*,5,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2012,4.6,*,4.7,*,4.8,*,1,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2013,4.5,*,4.7,*,4.7,*,4,,,,,,,,,,,,,,,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2014,4.3,,4.6,,4.8,,5,10,11,11,3.7,3.9,4,6.9,6,50,11,,,,53,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2015,3.8,,4.1,,4.3,,5,,,,,,,,,,,,,,59,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2016,4.1,,4.5,,4.6,,5,,,,,,,,,,,,,,54,,,
0157,Poverty Pond (Big) (Silver Lake),"Newfield, Shapleigh",1,2017,4.5,,4.5,,4.5,,1,9,9,9,3.2,3.2,3.2,7.09,11,68,7,,,,,,,
0159,Pleasant Lake,Alexander,1,1977,4.6,,6.4,,8.4,,6,,,,,,,,,,9,,,,36,,,
0159,Pleasant Lake,Alexander,1,1978,6.2,,7.8,,8.5,,3,,,,,,,6.4,,38,,8,,,,,,
0159,Pleasant Lake,Alexander,1,1979,6.4,,6.4,,6.4,,1,,,,2.2,2.2,2.2,6.6,8,28,8,,,,,,,
0159,Pleasant Lake,Alexander,1,1984,6,*,6.3,*,6.5,*,3,,,,,,,,,,,,,,,,,
0159,Pleasant Lake,Alexander,1,2002,6.5,*,7,*,7.7,*,5,,,,,,,,,,,,,,,,,
0159,Pleasant Lake,Alexander,1,2003,8.3,,8.3,,8.3,,1,3,5,7,1.3,1.3,1.3,,7.5,48,4,,,,,,,
0170,Spring Lake,T3 R4 BKP WKR,1,1989,7.7,,7.7,,7.7,,1,,,,1.5,1.5,1.5,,8,22,8,,,,,,,
0170,Spring Lake,T3 R4 BKP WKR,1,1990,5.2,,6.2,,7.8,,4,,,,0.6,1,1.7,6.46,,,23,,,,,,,
0170,Spring Lake,T3 R4 BKP WKR,1,1992,4.9,,6.6,,7.8,,5,,,,,,,6.76,,38,7,,,,34,,34,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1977,5,,5,,5,,1,,,,,,,,,,4,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1979,4.5,,4.6,,4.8,,5,,,,,,,,,,,7,,,53,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1980,4,,4.4,,5.3,,5,,,,2.4,3.2,4.4,6.7,,,9,,,,55,42,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1981,3.4,,4,,4.4,,4,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1982,3.6,,4.1,,5,,4,,,,3,3,3,6.9,6,32,6,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1983,3.6,,4.2,,4.8,,4,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1986,4.3,,4.3,,4.4,,6,,,,,,,,,,,,,,56,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1987,4.3,,4.4,,5.5,,4,,,,,,,6.8,5,36,7,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1991,,,,,,,,,,,3.7,3.7,3.7,,,,8,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1994,5.8,,5.8,,5.8,,1,,,,3.2,3.2,3.2,,7,,10,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1996,4.9,,4.9,,4.9,,1,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,1999,5.1,,5.1,,5.1,,1,,,,6.4,6.4,6.4,,5,35,,6,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,2005,,,,,,,,8,8,8,,,,6.87,5,35,,8,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,2010,6.4,,6.4,,6.4,,1,,,,2.1,2.1,2.1,,,,6,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",1,2015,4.1,,4.2,,4.4,,1,,,,5.6,5.6,5.6,,,,7,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1980,3.5,,3.5,,3.5,,1,,,,3.5,3.5,3.5,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1986,3.7,,4.7,,5.7,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1987,4,,4.9,,6.1,,6,,,,,,,6.9,5,35,7,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1988,4,,4.8,,5.7,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1989,3.7,,4.5,,5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1990,3.1,,4.5,,5.3,,7,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1991,4,,4.9,,5.3,,7,,,,,,,7.2,7,39,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1992,4,,4.8,,5.4,,7,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1993,3.4,,4.8,,5.5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1994,3.8,,4.7,,7.2,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1995,4.7,,6,,7.2,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1996,4.4,,4.7,,5.5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1997,4,,5.1,,7.9,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1998,4.9,,5.5,,6.5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,1999,4.8,,5.6,,7.3,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2000,4.3,,5.5,,6.5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2001,5.3,,6.7,,8.6,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2002,6,,6.5,,7.4,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2003,5,,5.5,,6.1,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2004,4.7,,5.4,,6.2,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2005,4.8,,5.3,,5.7,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2006,4.2,,4.9,,5.8,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2007,5,,5.6,,7.8,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2008,4.9,,5.8,,10.4,,6,24,24,24,,,,6.8,4.8,33,,7,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2009,4,,5.1,,5.9,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2010,5.5,,6,,6.5,,4,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2011,4,,5.5,,7.1,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2012,4.6,,5.4,,6.5,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2013,3,*,5,*,5.8,,6,39,40,40,4.3,4.5,4.6,6.76,5.1,29,9,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2014,3.8,,5.1,,5.8,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2015,4.2,,5.3,,6.3,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2016,5,,5.8,,6.8,,6,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2017,3.7,,5.5,,6.7,,5,,,,,,,,,,,,,,,,,
0177,Meddybemps Lake,"Alexander, Baileyville, Baring, Meddybemps",2,2018,3.2,,5.2,,6.4,,5,,,,,,,,,,,,,,,,,
0202,Rowe Pond,Pleasant Ridge Plt,1,1993,4.5,,4.5,,4.5,,1,,,,1.8,1.8,1.8,,,,9,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1981,9.5,,12.3,,15.5,,6,,,,,,,,,,,,,,10,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1982,9.5,,12,,14.5,,6,,,,,,,6.9,6,16,4,,,,11,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1983,7,,11.2,,14,,5,,,,,,,6.9,7,29,,,,,13,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1984,7,,7.4,,9.5,,3,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1985,14,,14,,14,,1,,,,,,,7.1,8,27,1,,3,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1986,9,,14.2,,18.8,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1987,9.5,,10.3,,12,,3,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1988,9.5,,12.8,,16,,2,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1991,11,,13.2,,15,,3,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1992,11,,13,,15,,4,,,,0.7,0.7,0.7,6.77,7,22,2,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1994,9.3,,13.3,,16,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1995,14.5,,17.1,,18.2,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1996,10.7,,12.4,,14.1,,5,,,,,,,,,,,,,,10,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1997,8.4,,12.4,,15.5,,5,,,,,,,,,,,,,,10,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1998,12.4,,13.6,,15.3,,5,,,,,,,,,,,,,,7,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,1999,11.1,,13.2,,15,,5,,,,8.9,8.9,8.9,,8.5,30,5,,,,8,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2000,11.1,,13.3,,15.4,,5,,,,,,,,,,,,,,8,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2001,14.9,,17.5,,19.9,,3,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2002,11.7,,15,,18.7,,5,,,,,,,,,,,,,,5,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2003,13.3,,15,,18.6,,5,,,,,,,,,,,,,,5,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2004,12,,14.2,,15.7,,6,3,3,3,0.5,0.5,0.5,7.3,10.8,30,5,,,,6,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2005,10,,11.8,,12.8,,6,,,,,,,,,,,,,,11,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2006,11.5,,12.7,,14.5,,5,,,,,,,,,,,,,,9,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2007,10,,12.5,,13.5,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2008,12,,12.9,,14.4,,5,3,3,3,,,,6.96,7.6,26,,2,,,9,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2009,8.5,,11.8,,14.2,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2010,12,,15,,17.1,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2011,9.9,,12.7,,16.7,,5,,,,,,,,,,,,,,9,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2012,11.1,,13.4,,14,,5,,,,,,,,,,,,,,8,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2013,12,,13.6,,15.6,,5,3,4,4,0.9,0.9,0.9,7.25,7.9,25,4,,,,7,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2014,11.5,,13.4,,15.2,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2015,12.6,,13.9,,16,,4,,,,1,1,1,,,,2,,3,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2016,11.5,,14.3,,16,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2017,13.7,,14.9,,16.5,,4,,,,,,,,,,,,,,,,,
0224,Pleasant Pond,"Caratunk, The Forks Plt",1,2018,12.5,,14.8,,16,,4,2,3,3,1,1,1,7.66,11,27,3,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1975,4.4,,7.6,,11,,6,,,,,,,,,,,,,,28,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1976,5.3,,7.7,,9.4,,6,,,,1.3,1.9,2.4,7.5,29,78,7,,9,7,28,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1977,4.2,,4.2,,4.2,,1,,,,,,,,,,,,10,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1981,4.5,,7.1,,9.8,,5,,,,0.7,1.4,1.8,7.4,26,64,12,,9,,31,23,46,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1983,8.5,,8.5,,8.5,,1,,,,,,,,,,,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1984,7,,7,,7,,1,,,,,,,,,,,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1985,8.5,,8.5,,8.5,,1,,,,,,,7.3,26,87,3,,12,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1989,9.8,,9.8,,9.8,,1,,,,0.9,0.9,0.9,,28,40,5,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1991,7,,8.1,,10,,5,,,,1.4,1.4,1.4,7.89,31,112,8,,,,25,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1992,5,,8.8,,11,,4,,,,,,,,,,,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1993,7.5,,9.7,,11,,5,,,,,,,,,,,,,,18,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1994,7,,7.9,,9,,6,,,,,,,,,,,,,,26,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1995,6,,9,,10.1,,5,,,,,,,,,,,,,,21,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1997,7,,7.3,,7.7,,4,,,,,,,,,,,,,,,,,
0227,Lake Wassookeag (Dexter Pond),Dexter,1,1998,9.1,,9.1,,9.1,,1,,,,1.3,1.3,1.3,,34.5,91,6,,,,,,,
