LAKE CODE (MIDAS),LAKE NAME,TOWN(S),SCIENTIFIC NAME,COMMON NAME
5394,Little Dyer Pond,Jefferson,Lepomis gibbosus,Pumpkinseed
5394,Little Dyer Pond,Jefferson,Micropterus dolomieu,Smallmouth bass
5394,Little Dyer Pond,Jefferson,Micropterus salmoides,Largemouth bass
5394,Little Dyer Pond,Jefferson,Notemigonus crysoleucas,Golden shiner
5396,Deer Meadow Pond,Jefferson,Anguilla rostrata,American eel
5396,Deer Meadow Pond,Jefferson,Catostomus commersoni,White sucker
5396,Deer Meadow Pond,Jefferson,Fundulus diaphanus,Banded killifish
5396,Deer Meadow Pond,Jefferson,Lepomis gibbosus,Pumpkinseed
5396,Deer Meadow Pond,Jefferson,Morone americana,White perch
5396,Deer Meadow Pond,Jefferson,Notemigonus crysoleucas,Golden shiner
5396,Deer Meadow Pond,Jefferson,Osmerus mordax,Rainbow smelt
5396,Deer Meadow Pond,Jefferson,Perca flavescens,Yellow perch
5396,Deer Meadow Pond,Jefferson,Rhinichthys atratulus,Blacknose dace
5396,Deer Meadow Pond,Jefferson,Salvelinus fontinalis,Brook trout
5398,Horn Pond,Jefferson,Ameiurus nebulosus,Brown bullhead
5398,Horn Pond,Jefferson,Anguilla rostrata,American eel
5398,Horn Pond,Jefferson,Catostomus commersoni,White sucker
5398,Horn Pond,Jefferson,Couesius plumbeus,Lake chub
5398,Horn Pond,Jefferson,Fundulus diaphanus,Banded killifish
5398,Horn Pond,Jefferson,Pungitius pungitius,Ninespine stickleback
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Alosa pseudoharengus,"Alewife, searun"
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Ameiurus nebulosus,Brown bullhead
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Anguilla rostrata,American eel
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Catostomus commersoni,White sucker
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Esox niger,Chain pickerel
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Fundulus diaphanus,Banded killifish
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Lepomis gibbosus,Pumpkinseed
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Luxilus cornutus,Common shiner
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Micropterus dolomieu,Smallmouth bass
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Micropterus salmoides,Largemouth bass
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Morone americana,White perch
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Notemigonus crysoleucas,Golden shiner
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Osmerus mordax,Rainbow smelt
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Perca flavescens,Yellow perch
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Rhinichthys atratulus,Blacknose dace
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Salmo salar sebago,Landlocked salmon
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Salmo trutta,Brown trout
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Salvelinus fontinalis,Brook trout
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Salvelinus namaycush,Lake trout
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Semotilus atromaculatus,Creek chub
5400,Damariscotta Lake,"Jefferson, Newcastle, Nobleboro",Semotilus corporalis,Fallfish
5402,Pinkham Pond,Alna,Anguilla rostrata,American eel
5402,Pinkham Pond,Alna,Lepomis gibbosus,Pumpkinseed
5402,Pinkham Pond,Alna,Micropterus salmoides,Largemouth bass
5402,Pinkham Pond,Alna,Notemigonus crysoleucas,Golden shiner
5402,Pinkham Pond,Alna,Salmo trutta,Brown trout
5402,Pinkham Pond,Alna,Salvelinus fontinalis,Brook trout
5404,Sherman Lake,Edgecomb,Alosa pseudoharengus,"Alewife, searun"
5404,Sherman Lake,Edgecomb,Anguilla rostrata,American eel
5404,Sherman Lake,Edgecomb,Catostomus commersoni,White sucker
5404,Sherman Lake,Edgecomb,Fundulus diaphanus,Banded killifish
5404,Sherman Lake,Edgecomb,Micropterus dolomieu,Smallmouth bass
5404,Sherman Lake,Edgecomb,Micropterus salmoides,Largemouth bass
5404,Sherman Lake,Edgecomb,Morone americana,White perch
5404,Sherman Lake,Edgecomb,Notemigonus crysoleucas,Golden shiner
5404,Sherman Lake,Edgecomb,Pomoxis nigromaculatus,Black crappie
5406,Gardiner Pond,Wiscasset,Anguilla rostrata,American eel
5406,Gardiner Pond,Wiscasset,Catostomus commersoni,White sucker
5406,Gardiner Pond,Wiscasset,Cyprinidae,Minnows-carps
5406,Gardiner Pond,Wiscasset,Esox niger,Chain pickerel
5406,Gardiner Pond,Wiscasset,Lepomis gibbosus,Pumpkinseed
5406,Gardiner Pond,Wiscasset,Micropterus dolomieu,Smallmouth bass
5406,Gardiner Pond,Wiscasset,Notemigonus crysoleucas,Golden shiner
5406,Gardiner Pond,Wiscasset,Perca flavescens,Yellow perch
5408,Webber Pond,Vassalboro,Alosa pseudoharengus,"Alewife, searun"
5408,Webber Pond,Vassalboro,Ameiurus nebulosus,Brown bullhead
5408,Webber Pond,Vassalboro,Anguilla rostrata,American eel
5408,Webber Pond,Vassalboro,Catostomus commersoni,White sucker
5408,Webber Pond,Vassalboro,Esox lucius,Northern pike
5408,Webber Pond,Vassalboro,Esox niger,Chain pickerel
5408,Webber Pond,Vassalboro,Fundulus diaphanus,Banded killifish
5408,Webber Pond,Vassalboro,Lepomis auritus,Redbreast sunfish
5408,Webber Pond,Vassalboro,Lepomis gibbosus,Pumpkinseed
5408,Webber Pond,Vassalboro,Micropterus dolomieu,Smallmouth bass
5408,Webber Pond,Vassalboro,Micropterus salmoides,Largemouth bass
5408,Webber Pond,Vassalboro,Morone americana,White perch
5408,Webber Pond,Vassalboro,Notemigonus crysoleucas,Golden shiner
5408,Webber Pond,Vassalboro,Osmerus mordax,Rainbow smelt
5408,Webber Pond,Vassalboro,Perca flavescens,Yellow perch
5408,Webber Pond,Vassalboro,Petromyzon marinus,Sea lamprey
5408,Webber Pond,Vassalboro,Salmo trutta,Brown trout
5408,Webber Pond,Vassalboro,Salvelinus fontinalis,Brook trout
5408,Webber Pond,Vassalboro,Semotilus corporalis,Fallfish
5410,Spectacle Pond,"Augusta, Vassalboro",Ameiurus nebulosus,Brown bullhead
5410,Spectacle Pond,"Augusta, Vassalboro",Anguilla rostrata,American eel
5410,Spectacle Pond,"Augusta, Vassalboro",Catostomus commersoni,White sucker
5410,Spectacle Pond,"Augusta, Vassalboro",Cyprinidae,Minnows-carps
5410,Spectacle Pond,"Augusta, Vassalboro",Esox niger,Chain pickerel
5410,Spectacle Pond,"Augusta, Vassalboro",Fundulus diaphanus,Banded killifish
5410,Spectacle Pond,"Augusta, Vassalboro",Lepomis auritus,Redbreast sunfish
5410,Spectacle Pond,"Augusta, Vassalboro",Lepomis gibbosus,Pumpkinseed
5410,Spectacle Pond,"Augusta, Vassalboro",Micropterus salmoides,Largemouth bass
5410,Spectacle Pond,"Augusta, Vassalboro",Morone americana,White perch
5410,Spectacle Pond,"Augusta, Vassalboro",Notemigonus crysoleucas,Golden shiner
5410,Spectacle Pond,"Augusta, Vassalboro",Osmerus mordax,Rainbow smelt
5410,Spectacle Pond,"Augusta, Vassalboro",Perca flavescens,Yellow perch
5410,Spectacle Pond,"Augusta, Vassalboro",Salmo trutta,Brown trout
5410,Spectacle Pond,"Augusta, Vassalboro",Salvelinus fontinalis,Brook trout
5412,Mud Pond,"China, Winslow",Ameiurus nebulosus,Brown bullhead
5412,Mud Pond,"China, Winslow",Anguilla rostrata,American eel
5412,Mud Pond,"China, Winslow",Catostomus commersoni,White sucker
5412,Mud Pond,"China, Winslow",Esox niger,Chain pickerel
5412,Mud Pond,"China, Winslow",Micropterus salmoides,Largemouth bass
5412,Mud Pond,"China, Winslow",Notemigonus crysoleucas,Golden shiner
5412,Mud Pond,"China, Winslow",Perca flavescens,Yellow perch
5414,Evans Pond,China,Ameiurus nebulosus,Brown bullhead
5414,Evans Pond,China,Anguilla rostrata,American eel
5414,Evans Pond,China,Catostomus commersoni,White sucker
5414,Evans Pond,China,Esox niger,Chain pickerel
5414,Evans Pond,China,Lepomis gibbosus,Pumpkinseed
5414,Evans Pond,China,Micropterus dolomieu,Smallmouth bass
5414,Evans Pond,China,Micropterus salmoides,Largemouth bass
5414,Evans Pond,China,Notemigonus crysoleucas,Golden shiner
5414,Evans Pond,China,Perca flavescens,Yellow perch
5416,Threemile Pond,"China, Windsor",Alosa pseudoharengus,"Alewife, searun"
5416,Threemile Pond,"China, Windsor",Ameiurus nebulosus,Brown bullhead
5416,Threemile Pond,"China, Windsor",Anguilla rostrata,American eel
5416,Threemile Pond,"China, Windsor",Apeltes quadracus,Fourspine stickleback
5416,Threemile Pond,"China, Windsor",Catostomus commersoni,White sucker
5416,Threemile Pond,"China, Windsor",Esox niger,Chain pickerel
5416,Threemile Pond,"China, Windsor",Fundulus diaphanus,Banded killifish
5416,Threemile Pond,"China, Windsor",Lepomis auritus,Redbreast sunfish
5416,Threemile Pond,"China, Windsor",Lepomis gibbosus,Pumpkinseed
5416,Threemile Pond,"China, Windsor",Luxilus cornutus,Common shiner
5416,Threemile Pond,"China, Windsor",Micropterus dolomieu,Smallmouth bass
5416,Threemile Pond,"China, Windsor",Micropterus salmoides,Largemouth bass
5416,Threemile Pond,"China, Windsor",Morone americana,White perch
5416,Threemile Pond,"China, Windsor",Notemigonus crysoleucas,Golden shiner
5416,Threemile Pond,"China, Windsor",Osmerus mordax,Rainbow smelt
5416,Threemile Pond,"China, Windsor",Perca flavescens,Yellow perch
5416,Threemile Pond,"China, Windsor",Petromyzon marinus,Sea lamprey
5416,Threemile Pond,"China, Windsor",Pomoxis nigromaculatus,Black crappie
5416,Threemile Pond,"China, Windsor",Salmo trutta,Brown trout
5416,Threemile Pond,"China, Windsor",Salvelinus fontinalis,Brook trout
5416,Threemile Pond,"China, Windsor",Semotilus corporalis,Fallfish
5418,Dam Pond,Augusta,Anguilla rostrata,American eel
5418,Dam Pond,Augusta,Esox niger,Chain pickerel
5418,Dam Pond,Augusta,Lepomis auritus,Redbreast sunfish
5418,Dam Pond,Augusta,Lepomis gibbosus,Pumpkinseed
5418,Dam Pond,Augusta,Micropterus salmoides,Largemouth bass
5418,Dam Pond,Augusta,Notemigonus crysoleucas,Golden shiner
5418,Dam Pond,Augusta,Perca flavescens,Yellow perch
5420,Tolman Pond,Augusta,Anguilla rostrata,American eel
5420,Tolman Pond,Augusta,Esox niger,Chain pickerel
5420,Tolman Pond,Augusta,Lepomis,Sunfish
5420,Tolman Pond,Augusta,Micropterus salmoides,Largemouth bass
5420,Tolman Pond,Augusta,Notemigonus crysoleucas,Golden shiner
5420,Tolman Pond,Augusta,Perca flavescens,Yellow perch
5422,Anderson (Evers) Pond,Augusta,Ameiurus nebulosus,Brown bullhead
5422,Anderson (Evers) Pond,Augusta,Anguilla rostrata,American eel
5422,Anderson (Evers) Pond,Augusta,Catostomus commersoni,White sucker
5422,Anderson (Evers) Pond,Augusta,Esox niger,Chain pickerel
5422,Anderson (Evers) Pond,Augusta,Fundulus diaphanus,Banded killifish
5422,Anderson (Evers) Pond,Augusta,Morone americana,White perch
5422,Anderson (Evers) Pond,Augusta,Notemigonus crysoleucas,Golden shiner
5422,Anderson (Evers) Pond,Augusta,Osmerus mordax,Rainbow smelt
5422,Anderson (Evers) Pond,Augusta,Perca flavescens,Yellow perch
5424,Three Cornered Pond,Augusta,Ameiurus nebulosus,Brown bullhead
5424,Three Cornered Pond,Augusta,Anguilla rostrata,American eel
5424,Three Cornered Pond,Augusta,Catostomus commersoni,White sucker
5424,Three Cornered Pond,Augusta,Cyprinidae,Minnows-carps
5424,Three Cornered Pond,Augusta,Esox niger,Chain pickerel
5424,Three Cornered Pond,Augusta,Fundulus diaphanus,Banded killifish
5424,Three Cornered Pond,Augusta,Lepomis auritus,Redbreast sunfish
5424,Three Cornered Pond,Augusta,Lepomis gibbosus,Pumpkinseed
5424,Three Cornered Pond,Augusta,Micropterus dolomieu,Smallmouth bass
5424,Three Cornered Pond,Augusta,Micropterus salmoides,Largemouth bass
5424,Three Cornered Pond,Augusta,Morone americana,White perch
5424,Three Cornered Pond,Augusta,Notemigonus crysoleucas,Golden shiner
5424,Three Cornered Pond,Augusta,Perca flavescens,Yellow perch
5428,Little Togus Pond,Augusta,Ameiurus nebulosus,Brown bullhead
5428,Little Togus Pond,Augusta,Anguilla rostrata,American eel
5428,Little Togus Pond,Augusta,Catostomus commersoni,White sucker
5428,Little Togus Pond,Augusta,Esox niger,Chain pickerel
5428,Little Togus Pond,Augusta,Lepomis,Sunfish
5428,Little Togus Pond,Augusta,Micropterus dolomieu,Smallmouth bass
5428,Little Togus Pond,Augusta,Micropterus salmoides,Largemouth bass
